data do lanamento	data da efetivao	status	transao	identificador de antecipao	status da transao	descrio	parcela	valor	nome do produto	saldo
14/01/2023	29/01/2023	efetivado	hp40616737081186		completo	comisso co-produtor		-2.72	foguete play	667.50
14/01/2023	29/01/2023	efetivado	hp40616737081186		completo	comisso co-produtor		-3.02	foguete play	670.22
14/01/2023	29/01/2023	efetivado	hp40616737081186		completo	comisso de venda		7.00	foguete play	673.24
14/01/2023	29/01/2023	efetivado	hp14616737079547		completo	tarifa hotmart		-0.92	foguete play	666.24
14/01/2023	29/01/2023	efetivado	hp14616737079547		completo	comisso co-produtor		-2.48	foguete play	667.16
14/01/2023	29/01/2023	efetivado	hp14616737079547		completo	comisso co-produtor		-2.76	foguete play	669.64
14/01/2023	29/01/2023	efetivado	hp14616737079547		completo	comisso de venda		6.43	foguete play	672.40
14/01/2023	29/01/2023	efetivado	hp17116737077840		completo	tarifa hotmart		-1.41	foguete play + ao vivo	665.97
14/01/2023	29/01/2023	efetivado	hp17116737077840		completo	comisso co-produtor		-5.67	foguete play + ao vivo	667.38
14/01/2023	29/01/2023	efetivado	hp17116737077840		completo	comisso co-produtor		-6.30	foguete play + ao vivo	673.05
14/01/2023	29/01/2023	efetivado	hp17116737077840		completo	comisso de venda		14.00	foguete play + ao vivo	679.35
14/01/2023	29/01/2023	efetivado	hp48016737076033		completo	tarifa hotmart		-0.96	foguete play	665.35
14/01/2023	29/01/2023	efetivado	hp48016737076033		completo	comisso co-produtor		-2.72	foguete play	666.31
14/01/2023	29/01/2023	efetivado	hp48016737076033		completo	comisso co-produtor		-3.02	foguete play	669.03
14/01/2023	29/01/2023	efetivado	hp48016737076033		completo	comisso de venda		7.00	foguete play	672.05
14/01/2023	29/01/2023	efetivado	hp13216737073193		completo	tarifa hotmart		-2.71	foguete play + ao vivo	665.05
14/01/2023	29/01/2023	efetivado	hp13216737073193		completo	comisso co-produtor		-14.08	foguete play + ao vivo	667.76
14/01/2023	29/01/2023	efetivado	hp13216737073193		completo	comisso co-produtor		-15.65	foguete play + ao vivo	681.84
14/01/2023	29/01/2023	efetivado	hp13216737073193		completo	comisso de venda		34.00	foguete play + ao vivo	697.49
14/01/2023	29/01/2023	efetivado	hp10516737059003		completo	tarifa hotmart		-1.44	foguete play + ao vivo	663.49
14/01/2023	29/01/2023	efetivado	hp10516737059003		completo	comisso co-produtor		-5.86	foguete play + ao vivo	664.93
14/01/2023	29/01/2023	efetivado	hp10516737059003		completo	comisso co-produtor		-6.51	foguete play + ao vivo	670.79
14/01/2023	29/01/2023	efetivado	hp10516737059003		completo	comisso de venda		14.46	foguete play + ao vivo	677.30
14/01/2023	29/01/2023	efetivado	hp16016737020202		completo	comisso afiliado		0.00	foguete play	662.84
14/01/2023	29/01/2023	efetivado	hp16016737020202		completo	comisso co-produtor		0.00	foguete play	662.84
14/01/2023	29/01/2023	efetivado	hp16016737020202		completo	comisso co-produtor		0.00	foguete play	662.84
14/01/2023	29/01/2023	efetivado	hp16016737020202		completo	tarifa hotmart		0.00	foguete play	662.84
14/01/2023	29/01/2023	efetivado	hp16016737020202		completo	comisso de venda		0.00	foguete play	662.84
14/01/2023	29/01/2023	efetivado	hp16016737004995		completo	tarifa hotmart		-1.44	foguete play + ao vivo	662.84
14/01/2023	29/01/2023	efetivado	hp16016737004995		completo	comisso afiliado		-3.91	foguete play + ao vivo	664.28
14/01/2023	29/01/2023	efetivado	hp16016737004995		completo	comisso co-produtor		-4.10	foguete play + ao vivo	668.19
14/01/2023	29/01/2023	efetivado	hp16016737004995		completo	comisso co-produtor		-4.56	foguete play + ao vivo	672.29
14/01/2023	29/01/2023	efetivado	hp16016737004995		completo	comisso de venda		14.46	foguete play + ao vivo	676.85
14/01/2023	29/01/2023	efetivado	hp18316736988410		completo	tarifa hotmart		-1.48	foguete play	662.39
14/01/2023	29/01/2023	efetivado	hp18316736988410		completo	comisso co-produtor		-6.08	foguete play	663.87
14/01/2023	29/01/2023	efetivado	hp18316736988410		completo	comisso co-produtor		-6.76	foguete play	669.95
14/01/2023	29/01/2023	efetivado	hp18316736988410		completo	comisso de venda		15.00	foguete play	676.71
14/01/2023	29/01/2023	efetivado	hp10316736972047		completo	comisso co-produtor		0.00	foguete play + ao vivo	661.71
14/01/2023	29/01/2023	efetivado	hp10316736972047		completo	comisso co-produtor		0.00	foguete play + ao vivo	661.71
14/01/2023	29/01/2023	efetivado	hp10316736972047		completo	tarifa hotmart		0.00	foguete play + ao vivo	661.71
14/01/2023	29/01/2023	efetivado	hp10316736972047		completo	comisso de venda		0.00	foguete play + ao vivo	661.71
14/01/2023	29/01/2023	efetivado	hp47316736911784		completo	comisso afiliado		0.00	foguete play + ao vivo	661.71
14/01/2023	29/01/2023	efetivado	hp47316736911784		completo	comisso co-produtor		0.00	foguete play + ao vivo	661.71
14/01/2023	29/01/2023	efetivado	hp47316736911784		completo	comisso co-produtor		0.00	foguete play + ao vivo	661.71
14/01/2023	29/01/2023	efetivado	hp47316736911784		completo	tarifa hotmart		0.00	foguete play + ao vivo	661.71
14/01/2023	29/01/2023	efetivado	hp47316736911784		completo	comisso de venda		0.00	foguete play + ao vivo	661.71
14/01/2023	29/01/2023	efetivado	hp15616736839187		completo	comisso afiliado		0.00	foguete play + ao vivo	661.71
14/01/2023	29/01/2023	efetivado	hp15616736839187		completo	comisso co-produtor		0.00	foguete play + ao vivo	661.71
14/01/2023	29/01/2023	efetivado	hp15616736839187		completo	comisso co-produtor		0.00	foguete play + ao vivo	661.71
14/01/2023	29/01/2023	efetivado	hp15616736839187		completo	tarifa hotmart		0.00	foguete play + ao vivo	661.71
14/01/2023	29/01/2023	efetivado	hp15616736839187		completo	comisso de venda		0.00	foguete play + ao vivo	661.71
14/01/2023	29/01/2023	efetivado	hp11616736738510		completo	tarifa hotmart		-0.99	foguete play	661.71
14/01/2023	29/01/2023	efetivado	hp11616736738510		completo	comisso co-produtor		-2.92	foguete play	662.70
14/01/2023	29/01/2023	efetivado	hp11616736738510		completo	comisso co-produtor		-3.24	foguete play	665.62
14/01/2023	29/01/2023	efetivado	hp11616736738510		completo	comisso de venda		7.47	foguete play	668.86
14/01/2023	29/01/2023	efetivado	hp11316736713311		completo	tarifa hotmart		-1.61	foguete play + ao vivo	661.39
14/01/2023	29/01/2023	efetivado	hp11316736713311		completo	comisso afiliado		-4.62	foguete play + ao vivo	663.00
14/01/2023	29/01/2023	efetivado	hp11316736713311		completo	comisso co-produtor		-4.85	foguete play + ao vivo	667.62
14/01/2023	29/01/2023	efetivado	hp11316736713311		completo	comisso co-produtor		-5.39	foguete play + ao vivo	672.47
14/01/2023	29/01/2023	efetivado	hp11316736713311		completo	comisso de venda		17.00	foguete play + ao vivo	677.86
13/01/2023	29/01/2023	efetivado	hp49216736590932		completo	tarifa hotmart		-2.78	foguete play + ao vivo	660.86
13/01/2023	29/01/2023	efetivado	hp49216736590932		completo	comisso co-produtor		-14.50	foguete play + ao vivo	663.64
13/01/2023	29/01/2023	efetivado	hp49216736590932		completo	comisso co-produtor		-16.11	foguete play + ao vivo	678.14
13/01/2023	29/01/2023	efetivado	hp49216736590932		completo	comisso de venda		35.00	foguete play + ao vivo	694.25
13/01/2023	28/01/2023	efetivado	hp43016736543300		completo	comisso co-produtor		0.00	foguete play	659.25
13/01/2023	28/01/2023	efetivado	hp43016736543300		completo	comisso co-produtor		0.00	foguete play	659.25
13/01/2023	28/01/2023	efetivado	hp43016736543300		completo	tarifa hotmart		0.00	foguete play	659.25
13/01/2023	28/01/2023	efetivado	hp43016736543300		completo	comisso de venda		0.00	foguete play	659.25
13/01/2023	28/01/2023	efetivado	hp17216736459930		completo	comisso co-produtor		0.00	foguete play + ao vivo	659.25
13/01/2023	28/01/2023	efetivado	hp17216736459930		completo	comisso co-produtor		0.00	foguete play + ao vivo	659.25
13/01/2023	28/01/2023	efetivado	hp17216736459930		completo	tarifa hotmart		0.00	foguete play + ao vivo	659.25
13/01/2023	28/01/2023	efetivado	hp17216736459930		completo	comisso de venda		0.00	foguete play + ao vivo	659.25
13/01/2023	28/01/2023	efetivado	hp47716736306513		completo	tarifa hotmart		-0.96	foguete play	659.25
13/01/2023	28/01/2023	efetivado	hp47716736306513		completo	comisso co-produtor		-2.72	foguete play	660.21
13/01/2023	28/01/2023	efetivado	hp47716736306513		completo	comisso co-produtor		-3.02	foguete play	662.93
13/01/2023	28/01/2023	efetivado	hp47716736306513		completo	comisso de venda		7.00	foguete play	665.95
13/01/2023	28/01/2023	efetivado	hp14016736294863		completo	tarifa hotmart		-0.99	foguete play	658.95
13/01/2023	28/01/2023	efetivado	hp14016736294863		completo	comisso co-produtor		-1.46	foguete play	659.94
13/01/2023	28/01/2023	efetivado	hp14016736294863		completo	comisso co-produtor		-1.62	foguete play	661.40
13/01/2023	28/01/2023	efetivado	hp14016736294863		completo	comisso afiliado		-3.25	foguete play	663.02
13/01/2023	28/01/2023	efetivado	hp14016736294863		completo	comisso de venda		7.48	foguete play	666.27
13/01/2023	28/01/2023	efetivado	hp18516736293383		completo	tarifa hotmart		-0.99	foguete play	658.79
13/01/2023	28/01/2023	efetivado	hp18516736293383		completo	comisso afiliado		-1.95	foguete play	659.78
13/01/2023	28/01/2023	efetivado	hp18516736293383		completo	comisso co-produtor		-2.04	foguete play	661.73
13/01/2023	28/01/2023	efetivado	hp18516736293383		completo	comisso co-produtor		-2.27	foguete play	663.77
13/01/2023	28/01/2023	efetivado	hp18516736293383		completo	comisso de venda		7.48	foguete play	666.04
13/01/2023	28/01/2023	efetivado	hp15816736273340		completo	tarifa hotmart		-0.96	foguete play	658.56
13/01/2023	28/01/2023	efetivado	hp15816736273340		completo	comisso co-produtor		-2.72	foguete play	659.52
13/01/2023	28/01/2023	efetivado	hp15816736273340		completo	comisso co-produtor		-3.02	foguete play	662.24
13/01/2023	28/01/2023	efetivado	hp15816736273340		completo	comisso de venda		7.00	foguete play	665.26
13/01/2023	28/01/2023	efetivado	hp45716736269587		completo	tarifa hotmart		-1.61	foguete play + ao vivo	658.26
13/01/2023	28/01/2023	efetivado	hp45716736269587		completo	comisso co-produtor		-3.46	foguete play + ao vivo	659.87
13/01/2023	28/01/2023	efetivado	hp45716736269587		completo	comisso co-produtor		-3.85	foguete play + ao vivo	663.33
13/01/2023	28/01/2023	efetivado	hp45716736269587		completo	comisso afiliado		-7.70	foguete play + ao vivo	667.18
13/01/2023	28/01/2023	efetivado	hp45716736269587		completo	comisso de venda		17.00	foguete play + ao vivo	674.88
13/01/2023	28/01/2023	efetivado	hp17116736256546		completo	tarifa hotmart		-7.93	foguete play + ao vivo	657.88
13/01/2023	28/01/2023	efetivado	hp17116736256546		completo	comisso co-produtor		-47.88	foguete play + ao vivo	665.81
13/01/2023	28/01/2023	efetivado	hp17116736256546		completo	comisso co-produtor		-53.20	foguete play + ao vivo	713.69
13/01/2023	28/01/2023	efetivado	hp17116736256546		completo	comisso de venda		114.32	foguete play + ao vivo	766.89
13/01/2023	28/01/2023	efetivado	hp19716736263840		completo	tarifa hotmart		-0.96	foguete play	652.57
13/01/2023	28/01/2023	efetivado	hp19716736263840		completo	comisso co-produtor		-1.36	foguete play	653.53
13/01/2023	28/01/2023	efetivado	hp19716736263840		completo	comisso co-produtor		-1.51	foguete play	654.89
13/01/2023	28/01/2023	efetivado	hp19716736263840		completo	comisso afiliado		-3.02	foguete play	656.40
13/01/2023	28/01/2023	efetivado	hp19716736263840		completo	comisso de venda		7.00	foguete play	659.42
13/01/2023	28/01/2023	efetivado	hp40216736253670		completo	tarifa hotmart		-1.61	foguete play + ao vivo	652.42
13/01/2023	28/01/2023	efetivado	hp40216736253670		completo	comisso afiliado		-4.62	foguete play + ao vivo	654.03
13/01/2023	28/01/2023	efetivado	hp40216736253670		completo	comisso co-produtor		-4.85	foguete play + ao vivo	658.65
13/01/2023	28/01/2023	efetivado	hp40216736253670		completo	comisso co-produtor		-5.39	foguete play + ao vivo	663.50
13/01/2023	28/01/2023	efetivado	hp40216736253670		completo	comisso de venda		17.00	foguete play + ao vivo	668.89
13/01/2023	28/01/2023	efetivado	hp12516736254608		completo	tarifa hotmart		-1.35	foguete play + ao vivo	651.89
13/01/2023	28/01/2023	efetivado	hp12516736254608		completo	comisso co-produtor		-5.27	foguete play + ao vivo	653.24
13/01/2023	28/01/2023	efetivado	hp12516736254608		completo	comisso co-produtor		-5.85	foguete play + ao vivo	658.51
13/01/2023	28/01/2023	efetivado	hp12516736254608		completo	comisso de venda		13.05	foguete play + ao vivo	664.36
13/01/2023	28/01/2023	efetivado	hp11216736250014		completo	tarifa hotmart		-1.41	foguete play + ao vivo	651.31
13/01/2023	28/01/2023	efetivado	hp11216736250014		completo	comisso co-produtor		-2.83	foguete play + ao vivo	652.72
13/01/2023	28/01/2023	efetivado	hp11216736250014		completo	comisso co-produtor		-3.15	foguete play + ao vivo	655.55
13/01/2023	28/01/2023	efetivado	hp11216736250014		completo	comisso afiliado		-6.30	foguete play + ao vivo	658.70
13/01/2023	28/01/2023	efetivado	hp11216736250014		completo	comisso de venda		14.00	foguete play + ao vivo	665.00
13/01/2023	28/01/2023	efetivado	hp16216736242904		completo	tarifa hotmart		-0.96	foguete play	651.00
13/01/2023	28/01/2023	efetivado	hp16216736242904		completo	comisso co-produtor		-2.72	foguete play	651.96
13/01/2023	28/01/2023	efetivado	hp16216736242904		completo	comisso co-produtor		-3.02	foguete play	654.68
13/01/2023	28/01/2023	efetivado	hp16216736242904		completo	comisso de venda		7.00	foguete play	657.70
13/01/2023	28/01/2023	efetivado	hp46116736239580		completo	tarifa hotmart		-1.67	foguete play + ao vivo	650.70
13/01/2023	28/01/2023	efetivado	hp46116736239580		completo	comisso co-produtor		-3.68	foguete play + ao vivo	652.37
13/01/2023	28/01/2023	efetivado	hp46116736239580		completo	comisso co-produtor		-4.09	foguete play + ao vivo	656.05
13/01/2023	28/01/2023	efetivado	hp46116736239580		completo	comisso afiliado		-8.19	foguete play + ao vivo	660.14
13/01/2023	28/01/2023	efetivado	hp46116736239580		completo	comisso de venda		18.04	foguete play + ao vivo	668.33
13/01/2023	28/01/2023	efetivado	hp10116736231857		completo	tarifa hotmart		-1.41	foguete play + ao vivo	650.29
13/01/2023	28/01/2023	efetivado	hp10116736231857		completo	comisso afiliado		-2.52	foguete play + ao vivo	651.70
13/01/2023	28/01/2023	efetivado	hp10116736231857		completo	comisso co-produtor		-4.53	foguete play + ao vivo	654.22
13/01/2023	28/01/2023	efetivado	hp10116736231857		completo	comisso co-produtor		-5.04	foguete play + ao vivo	658.75
13/01/2023	28/01/2023	efetivado	hp10116736231857		completo	comisso de venda		14.00	foguete play + ao vivo	663.79
13/01/2023	28/01/2023	efetivado	hp15916736229960		completo	tarifa hotmart		-0.93	foguete play	649.79
13/01/2023	28/01/2023	efetivado	hp15916736229960		completo	comisso co-produtor		-2.57	foguete play	650.72
13/01/2023	28/01/2023	efetivado	hp15916736229960		completo	comisso co-produtor		-2.85	foguete play	653.29
13/01/2023	28/01/2023	efetivado	hp15916736229960		completo	comisso de venda		6.63	foguete play	656.14
13/01/2023	28/01/2023	efetivado	hp14716736201855		completo	comisso co-produtor		0.00	foguete play	649.51
13/01/2023	28/01/2023	efetivado	hp14716736201855		completo	comisso co-produtor		0.00	foguete play	649.51
13/01/2023	28/01/2023	efetivado	hp14716736201855		completo	tarifa hotmart		0.00	foguete play	649.51
13/01/2023	28/01/2023	efetivado	hp14716736201855		completo	comisso de venda		0.00	foguete play	649.51
13/01/2023	28/01/2023	efetivado	hp12816736193233		completo	tarifa hotmart		-2.51	foguete play + ao vivo	649.51
