lkp1_nome_estabelecimento;data_movimento;competencia;lote;lancamento;ordem;numero_titulo;numero;codigo;lkp2_historico_movimento_contabil;historico;centro_custo;cdeb_codigo_contabil;cdeb_codigo_reduzido;cdeb_titulo;cred_codigo_contabil;cred_codigo_reduzido;cred_titulo;sql_debito;sql_credito;codigo_contabil;codigo_reduzido;tipo_operacao;valor_movimento
paramalhas - filial;25/07/2023;202307;894;1;2;9091;;70;cliente - recto dpl/boleto;clarice ramalho - 9091/1;;;;;1.1.2.1.20647;20647;clarice ramalho;;100.0;1.1.2.1.20647;20647;1;100.00
paramalhas - filial;26/07/2023;202307;449;1;1;9231;;70;cliente - recto dpl/boleto;marcos dorta de oliveira me - 9231/1;;1.1.1.2.1;11002;banco do brasil c/c;;;;-700.0;;1.1.1.2.1;11002;-1;700.00
paramalhas - filial;26/07/2023;202307;449;1;2;9231;;70;cliente - recto dpl/boleto;marcos dorta de oliveira me - 9231/1;;;;;1.1.2.1.15368;15805;marcos dorta de oliveira me;;700.0;1.1.2.1.15368;15805;1;700.00
paramalhas - filial;27/07/2023;202307;;32077;1;;;330;vlr transferencia entre contas;deposito caixa para banco;;1.1.1.2.7;;banco do brasil filial;;;;-545.0;;1.1.1.2.7;11127;-1;545.00
paramalhas - filial;27/07/2023;202307;;32078;1;;;330;vlr transferencia entre contas;deposito caixa para banco;;;;;1.1.1.1.1;11001;caixa;;545.0;1.1.1.1.1;11001;1;545.00
paramalhas - filial;27/07/2023;202307;;32079;1;;;330;vlr transferencia entre contas;aplicação financeira banco do brasil filial;;1.1.1.4.7;;brasil filial conta aplicação financeira 44509-6;;;;-545.0;;1.1.1.4.7;11147;-1;545.00
paramalhas - filial;27/07/2023;202307;;32080;1;;;330;vlr transferencia entre contas;aplicação financeira banco do brasil filial;;;;;1.1.1.2.7;;banco do brasil filial;;545.0;1.1.1.2.7;11127;1;545.00
paramalhas - filial;27/07/2023;202307;498;1;1;9227;;70;cliente - recto dpl/boleto;marcio rogerio garves  093.423.848-03 - 9227/1;;1.1.1.2.1;11002;banco do brasil c/c;;;;-545.0;;1.1.1.2.1;11002;-1;545.00
paramalhas - filial;27/07/2023;202307;498;1;2;9227;;70;cliente - recto dpl/boleto;marcio rogerio garves  093.423.848-03 - 9227/1;;;;;1.1.2.1.20516;20516;marcio rogerio garves 093.423.848-03;;545.0;1.1.2.1.20516;20516;1;545.00
paramalhas - filial;27/07/2023;202307;500;1;1;9241;;70;cliente - recto dpl/boleto;paulo clayton da silva - 9241/1;;1.1.1.2.1;11002;banco do brasil c/c;;;;-200.0;;1.1.1.2.1;11002;-1;200.00
paramalhas - filial;27/07/2023;202307;500;1;2;9241;;70;cliente - recto dpl/boleto;paulo clayton da silva - 9241/1;;;;;1.1.2.1.20803;20803;paulo clayton da silva;;200.0;1.1.2.1.20803;20803;1;200.00
paramalhas - filial;27/07/2023;202307;685;1;1;9174;;72;cliente - recbto caixa;marcelo zucato - 9174/1;;1.1.1.1.1;11001;caixa;;;;-300.0;;1.1.1.1.1;11001;-1;300.00
paramalhas - filial;27/07/2023;202307;685;1;2;9174;;72;cliente - recbto caixa;marcelo zucato - 9174/1;;;;;1.1.2.1.20075;20075;marcelo zucato;;300.0;1.1.2.1.20075;20075;1;300.00
paramalhas - filial;27/07/2023;202307;700;1;1;9153;;72;cliente - recbto caixa;ademir marques do couto - 9153/1;;1.1.1.1.1;11001;caixa;;;;-245.0;;1.1.1.1.1;11001;-1;245.00
paramalhas - filial;27/07/2023;202307;700;1;2;9153;;72;cliente - recbto caixa;ademir marques do couto - 9153/1;;;;;1.1.2.1.20840;20840;ademir marques do couto;;245.0;1.1.2.1.20840;20840;1;245.00
paramalhas - filial;27/07/2023;202307;702;1;1;9155;;70;cliente - recto dpl/boleto;tania aparecida ferreira - me - 9155/1;;1.1.1.2.1;11002;banco do brasil c/c;;;;-100.0;;1.1.1.2.1;11002;-1;100.00
paramalhas - filial;27/07/2023;202307;702;1;2;9155;;70;cliente - recto dpl/boleto;tania aparecida ferreira - me - 9155/1;;;;;1.1.2.1.20018;20018;tania aparecida ferreira - me;;100.0;1.1.2.1.20018;20018;1;100.00
paramalhas - filial;28/07/2023;202307;629;1;1;9180;;80;recebimento de juros;luana ramalho, fabricacao, comercio, importacao e exportacao ltda - 9180/1;;1.1.2.1.20818;20818;luana ramalho, fabricacao, comercio, importacao e exportacao ltda;;;;-12.77;;1.1.2.1.20818;20818;-1;12.77
paramalhas - filial;28/07/2023;202307;629;1;2;9180;;80;recebimento de juros;luana ramalho, fabricacao, comercio, importacao e exportacao ltda - 9180/1;;;;;4.3.1.2.2;14711;(-) juros ativos;;12.77;4.3.1.2.2;14711;1;12.77
paramalhas - filial;28/07/2023;202307;629;1;3;9180;;70;cliente - recto dpl/boleto;luana ramalho, fabricacao, comercio, importacao e exportacao ltda - 9180/1;;1.1.1.2.1;11002;banco do brasil c/c;;;;-782.77;;1.1.1.2.1;11002;-1;782.77
paramalhas - filial;28/07/2023;202307;629;1;4;9180;;70;cliente - recto dpl/boleto;luana ramalho, fabricacao, comercio, importacao e exportacao ltda - 9180/1;;;;;1.1.2.1.20818;20818;luana ramalho, fabricacao, comercio, importacao e exportacao ltda;;782.77;1.1.2.1.20818;20818;1;782.77
paramalhas - filial;28/07/2023;202307;630;1;1;9187;;70;cliente - recto dpl/boleto;viviane furrier de oliveira - industria e comercio de malhas ltda - 9187/1;;1.1.1.2.1;11002;banco do brasil c/c;;;;-350.0;;1.1.1.2.1;11002;-1;350.00
paramalhas - filial;28/07/2023;202307;630;1;2;9187;;70;cliente - recto dpl/boleto;viviane furrier de oliveira - industria e comercio de malhas ltda - 9187/1;;;;;1.1.2.1.20169;20169;viviane furrier de oliveira - industria e comercio de malhas ltda;;350.0;1.1.2.1.20169;20169;1;350.00
paramalhas - filial;28/07/2023;202307;512;1;1;9240;;70;cliente - recto dpl/boleto;malharia cinthia ltda - 9240/1;;1.1.1.2.1;11002;banco do brasil c/c;;;;-36.0;;1.1.1.2.1;11002;-1;36.00
paramalhas - filial;28/07/2023;202307;512;1;2;9240;;70;cliente - recto dpl/boleto;malharia cinthia ltda - 9240/1;;;;;1.1.2.1.20489;20489;malharia cinthia ltda;;36.0;1.1.2.1.20489;20489;1;36.00
paramalhas - filial;28/07/2023;202307;711;1;1;9164;;162;descontos concedidos- despesa;willian ricardo garves - 9164/1;;4.3.1.1.1;14700;descontos concedidos;;;;-0.5;;4.3.1.1.1;14700;-1;0.50
paramalhas - filial;28/07/2023;202307;711;1;2;9164;;162;descontos concedidos- despesa;willian ricardo garves - 9164/1;;;;;1.1.2.1.20061;20061;willian ricardo garves;;0.5;1.1.2.1.20061;20061;1;0.50
paramalhas - filial;28/07/2023;202307;711;1;3;9164;;70;cliente - recto dpl/boleto;willian ricardo garves - 9164/1;;1.1.1.2.1;11002;banco do brasil c/c;;;;-1082.0;;1.1.1.2.1;11002;-1;1082.00
paramalhas - filial;28/07/2023;202307;711;1;4;9164;;70;cliente - recto dpl/boleto;willian ricardo garves - 9164/1;;;;;1.1.2.1.20061;20061;willian ricardo garves;;1082.0;1.1.2.1.20061;20061;1;1082.00
paramalhas - filial;31/07/2023;202307;521;1;1;2248;;60;fornecedor - pgto dpl;avair ferreira de castilhos - 2248/1;;2.1.1.1.25358;25358;avair ferreira de castilhos;;;;-500.0;;2.1.1.1.25358;25358;-1;500.00
paramalhas matriz;31/07/2023;202307;521;1;2;2248;;60;fornecedor - pgto dpl;avair ferreira de castilhos - 2248/1;;;;;1.1.1.1.1;11001;caixa;;500.0;1.1.1.1.1;11001;1;500.00
paramalhas - filial;31/07/2023;202307;;32500;1;;;150;valor ref;irrf retido a pagar irrf retido a pagar  banco do brasil;;1.1.2.6.1.12;11035;( - ) provisao de irrf s/ aplicação;;;;-0.02;;1.1.2.6.1.12;11035;-1;0.02
paramalhas - filial;31/07/2023;202307;;32500;2;;;150;valor ref;irrf retido a pagar irrf retido a pagar  banco do brasil;;;;;1.1.1.4.7;;brasil filial conta aplicação financeira 44509-6;;0.02;1.1.1.4.7;11147;1;0.02
paramalhas - filial;31/07/2023;202307;;32503;1;;;150;valor ref;rendimento de aplicação financeira banco do brasil rendimento de aplicação financeira banco do brasil banco do brasil;;1.1.1.4.7;;brasil filial conta aplicação financeira 44509-6;;;;-11.39;;1.1.1.4.7;11147;-1;11.39
paramalhas - filial;31/07/2023;202307;;32503;2;;;150;valor ref;rendimento de aplicação financeira banco do brasil rendimento de aplicação financeira banco do brasil banco do brasil;;;;;4.3.1.2.5;14714;(-) rendimento aplicacao financeira;;11.39;4.3.1.2.5;14714;1;11.39
paramalhas matriz;03/07/2023;202307;1859;1;1;620;;70;cliente - recto dpl/boleto;malhas paniz ltda - epp - 620/1;;1.1.1.2.1;11002;banco do brasil c/c;;;;-350.0;;1.1.1.2.1;11002;-1;350.00
paramalhas matriz;03/07/2023;202307;1859;1;2;620;;70;cliente - recto dpl/boleto;malhas paniz ltda - epp - 620/1;;;;;1.1.2.1.20022;20022;malhas paniz ltda - epp;;350.0;1.1.2.1.20022;20022;1;350.00
paramalhas matriz;03/07/2023;202307;1860;1;1;623;;70;cliente - recto dpl/boleto;malhas lidu ltda - me - 623/1;;1.1.1.2.1;11002;banco do brasil c/c;;;;-350.0;;1.1.1.2.1;11002;-1;350.00
paramalhas matriz;03/07/2023;202307;1860;1;2;623;;70;cliente - recto dpl/boleto;malhas lidu ltda - me - 623/1;;;;;1.1.2.1.15496;15932;malhas lidu ltda;;350.0;1.1.2.1.15496;15932;1;350.00
paramalhas matriz;03/07/2023;202307;1861;1;1;624;;70;cliente - recto dpl/boleto;arend & pasa ltda - epp - 624/1;;1.1.1.2.1;11002;banco do brasil c/c;;;;-250.0;;1.1.1.2.1;11002;-1;250.00
paramalhas matriz;03/07/2023;202307;1861;1;2;624;;70;cliente - recto dpl/boleto;arend & pasa ltda - epp - 624/1;;;;;1.1.2.1.20467;20467;arend & pasa ltda - epp;;250.0;1.1.2.1.20467;20467;1;250.00
paramalhas matriz;03/07/2023;202307;11;1;1;;13248;4;transferencia empresas;paramalhas comercio e representacoes ltda - epp filial - 13248;;1.1.2.5.1.11;11080;mercadorias em transito;;;;-13452.89;;1.1.2.5.1.11;11080;-1;13452.89
paramalhas matriz;03/07/2023;202307;11;1;2;;13248;4;transferencia empresas;paramalhas comercio e representacoes ltda - epp filial - 13248;;;;;1.1.3.1.3;11074;peças de reposição;;13452.89;1.1.3.1.3;11074;1;13452.89
paramalhas matriz;03/07/2023;202307;84;1;1;642;;70;cliente - recto dpl/boleto;planet shoes industria e comercio de calcados e artigos esportivos ltda - 642/1;;1.1.1.2.1;11002;banco do brasil c/c;;;;-99180.0;;1.1.1.2.1;11002;-1;99180.00
paramalhas matriz;03/07/2023;202307;84;1;2;642;;70;cliente - recto dpl/boleto;planet shoes industria e comercio de calcados e artigos esportivos ltda - 642/1;;;;;1.1.2.1.20879;20879;planet shoes industria e comercio de calcados e artigos esportivos ltda;;99180.0;1.1.2.1.20879;20879;1;99180.00
paramalhas matriz;03/07/2023;202307;;31906;1;;;330;vlr transferencia entre contas;transferencia entre contas paramalhas;;1.1.1.2.2;11003;banco sicredi c/c;;;;-100000.0;;1.1.1.2.2;11003;-1;100000.00
paramalhas matriz;03/07/2023;202307;;31907;1;;;330;vlr transferencia entre contas;transferencia entre contas paramalhas;;;;;1.1.1.2.1;11002;banco do brasil c/c;;100000.0;1.1.1.2.1;11002;1;100000.00
paramalhas matriz;03/07/2023;202307;;31908;1;;;150;valor ref;adiantamento ref. notebook novo adiantamento ref. notebook novo dell computadores do brasil ltda.;;1.1.2.5.1.2;11014;adiantamento a fornecedores ;;;;-8368.12;;1.1.2.5.1.2;11014;-1;8368.12
paramalhas matriz;03/07/2023;202307;;31908;2;;;150;valor ref;adiantamento ref. notebook novo adiantamento ref. notebook novo dell computadores do brasil ltda.;;;;;1.1.1.2.1;11002;banco do brasil c/c;;8368.12;1.1.1.2.1;11002;1;8368.12
paramalhas matriz;03/07/2023;202307;85;1;1;72023;;160;taxas bancarias;banco do brasil - 72023/1;;4.3.1.1.2;14701;despesas bancarias;;;;-26.62;;4.3.1.1.2;14701;-1;26.62
paramalhas matriz;03/07/2023;202307;85;1;2;72023;;160;taxas bancarias;banco do brasil - 72023/1;;;;;1.1.1.2.1;11002;banco do brasil c/c;;26.62;1.1.1.2.1;11002;1;26.62
paramalhas matriz;03/07/2023;202307;;31909;1;;;330;vlr transferencia entre contas;resgate aplicação financeira banco do brasil;;1.1.1.2.1;11002;banco do brasil c/c;;;;-8164.74;;1.1.1.2.1;11002;-1;8164.74
paramalhas matriz;03/07/2023;202307;;31910;1;;;330;vlr transferencia entre contas;resgate aplicação financeira banco do brasil;;;;;1.1.1.4.3;11007;banco do brasil aplicação cdb;;8164.74;1.1.1.4.3;11007;1;8164.74
paramalhas matriz;03/07/2023;202307;86;1;1;49913;;60;fornecedor - pgto dpl;dimed s.a - distribuidora de medicamentos - 49913/0;;2.1.1.13.7;;dimed s.a - distribuidora de medicamentos;;;;-3372.59;;2.1.1.13.7;211137;-1;3372.59
paramalhas matriz;03/07/2023;202307;86;1;2;49913;;60;fornecedor - pgto dpl;dimed s.a - distribuidora de medicamentos - 49913/0;;;;;1.1.1.2.2;11003;banco sicredi c/c;;3372.59;1.1.1.2.2;11003;1;3372.59
paramalhas matriz;03/07/2023;202307;87;1;1;4878;;60;fornecedor - pgto dpl;maia tecnologia da informação - segurança ltda - 4878/1;;2.1.1.1.25426;25426;maia tecnologia da informação - segurança ltda;;;;-1074.0;;2.1.1.1.25426;25426;-1;1074.00
paramalhas matriz;03/07/2023;202307;87;1;2;4878;;60;fornecedor - pgto dpl;maia tecnologia da informação - segurança ltda - 4878/1;;;;;1.1.1.2.2;11003;banco sicredi c/c;;1074.0;1.1.1.2.2;11003;1;1074.00
paramalhas matriz;03/07/2023;202307;88;1;1;1159;;60;fornecedor - pgto dpl;vanze grafica ltda - 1159/1;;2.1.1.1.25830;25830;vanze grafica ltda;;;;-586.66;;2.1.1.1.25830;25830;-1;586.66
paramalhas matriz;03/07/2023;202307;88;1;2;1159;;60;fornecedor - pgto dpl;vanze grafica ltda - 1159/1;;;;;1.1.1.2.2;11003;banco sicredi c/c;;586.66;1.1.1.2.2;11003;1;586.66
paramalhas matriz;03/07/2023;202307;90;1;1;408004;;161;pagto de juros;westcon comstor brasil ltda - 408004/0;;4.3.1.1.3;14702;juros pagos s/ duplicatas;;;;-0.01;;4.3.1.1.3;14702;-1;0.01
paramalhas matriz;03/07/2023;202307;90;1;2;408004;;161;pagto de juros;westcon comstor brasil ltda - 408004/0;;;;;2.1.1.1.25464;25464;westcon comstor brasil ltda;;0.01;2.1.1.1.25464;25464;1;0.01
paramalhas matriz;03/07/2023;202307;91;1;1;408004;;60;fornecedor - pgto dpl;westcon comstor brasil ltda - 408004/0;;2.1.1.1.25464;25464;westcon comstor brasil ltda;;;;-447.12;;2.1.1.1.25464;25464;-1;447.12
paramalhas matriz;03/07/2023;202307;91;1;2;408004;;60;fornecedor - pgto dpl;westcon comstor brasil ltda - 408004/0;;;;;1.1.1.2.2;11003;banco sicredi c/c;;447.12;1.1.1.2.2;11003;1;447.12
paramalhas matriz;03/07/2023;202307;92;1;1;12023;;159;pagto aluguel de predios;farol michelin consultoria empresarial ltda - me - 12023/5;;2.1.1.7.3;12047;alugueis a pagar;;;;-3780.41;;2.1.1.7.3;12047;-1;3780.41
paramalhas matriz;03/07/2023;202307;92;1;2;12023;;159;pagto aluguel de predios;farol michelin consultoria empresarial ltda - me - 12023/5;;;;;1.1.1.2.2;11003;banco sicredi c/c;;3780.41;1.1.1.2.2;11003;1;3780.41
paramalhas matriz;03/07/2023;202307;;31915;1;;;150;valor ref;devolução gabriela carcioffi ribeiro da silva – me (filial) cancelou a compra da placa 268 484 devolução gabriela carcioffi ribeiro da silva – me (filial) cancelou a compra da placa 268 484  gabriela carcioffi ribeiro da silva - me;;2.1.1.7.2;12046;adiantamentos de clientes;;;;-16000.0;;2.1.1.7.2;12046;-1;16000.00
paramalhas matriz;03/07/2023;202307;;31915;2;;;150;valor ref;devolução gabriela carcioffi ribeiro da silva – me (filial) cancelou a compra da placa 268 484 devolução gabriela carcioffi ribeiro da silva – me (filial) cancelou a compra da placa 268 484  gabriela carcioffi ribeiro da silva - me;;;;;1.1.1.2.2;11003;banco sicredi c/c;;16000.0;1.1.1.2.2;11003;1;16000.00
paramalhas matriz;03/07/2023;202307;93;1;1;18431;;60;fornecedor - pgto dpl;edenred solucoes de mobilidade e instituicao de pagamento hu s.a. - 18431/0;;2.1.1.1.25816;25816;edenred solucoes de mobilidade e instituicao de pagamento hu s.a.;;;;-14.92;;2.1.1.1.25816;25816;-1;14.92
paramalhas matriz;03/07/2023;202307;93;1;2;18431;;60;fornecedor - pgto dpl;edenred solucoes de mobilidade e instituicao de pagamento hu s.a. - 18431/0;;;;;1.1.1.2.2;11003;banco sicredi c/c;;14.92;1.1.1.2.2;11003;1;14.92
paramalhas matriz;03/07/2023;202307;94;1;1;468042;;60;fornecedor - pgto dpl;expresso sao miguel ltda - 468042/1;;2.1.1.1.25141;25141;expresso sao miguel ltda;;;;-84.0;;2.1.1.1.25141;25141;-1;84.00
paramalhas matriz;03/07/2023;202307;94;1;2;468042;;60;fornecedor - pgto dpl;expresso sao miguel ltda - 468042/1;;;;;1.1.1.2.2;11003;banco sicredi c/c;;84.0;1.1.1.2.2;11003;1;84.00
paramalhas matriz;03/07/2023;202307;95;1;1;3928887;;60;fornecedor - pgto dpl;expresso sao miguel ltda - 3928887/1;;2.1.1.1.25020;25020;expresso sao miguel ltda;;;;-65.0;;2.1.1.1.25020;25020;-1;65.00
paramalhas matriz;03/07/2023;202307;95;1;2;3928887;;60;fornecedor - pgto dpl;expresso sao miguel ltda - 3928887/1;;;;;1.1.1.2.2;11003;banco sicredi c/c;;65.0;1.1.1.2.2;11003;1;65.00
paramalhas matriz;03/07/2023;202307;96;1;1;717765;;147;pagto despesas mensalidades;camara ind e com e serv de caxias do sul - 717765/1;;4.2.1.4.13;14042;entidades de classe - adm;;;;-80.52;;4.2.1.4.13;14042;-1;80.52
paramalhas matriz;03/07/2023;202307;96;1;2;717765;;147;pagto despesas mensalidades;camara ind e com e serv de caxias do sul - 717765/1;;;;;1.1.1.2.2;11003;banco sicredi c/c;;80.52;1.1.1.2.2;11003;1;80.52
paramalhas matriz;03/07/2023;202307;106;1;1;6047;;60;fornecedor - pgto dpl;maria dulcineia azevedo zucato - 6047/0;;2.1.1.1.16277;16161;maria dulcineia azevedo zucato;;;;-590.0;;2.1.1.1.16277;16161;-1;590.00
paramalhas matriz;03/07/2023;202307;106;1;2;6047;;60;fornecedor - pgto dpl;maria dulcineia azevedo zucato - 6047/0;;;;;1.1.1.2.2;11003;banco sicredi c/c;;590.0;1.1.1.2.2;11003;1;590.00
paramalhas matriz;04/07/2023;202307;1113;1;1;12729;;70;cliente - recto dpl/boleto;fiber tecidos tecnicos ltda - 12729/5;;1.1.1.2.1;11002;banco do brasil c/c;;;;-1555.0;;1.1.1.2.1;11002;-1;1555.00
paramalhas matriz;04/07/2023;202307;1113;1;2;12729;;70;cliente - recto dpl/boleto;fiber tecidos tecnicos ltda - 12729/5;;;;;1.1.2.1.20287;20287;fiber tecidos técnicos ltda;;1555.0;1.1.2.1.20287;20287;1;1555.00
paramalhas matriz;04/07/2023;202307;1489;1;1;12808;;70;cliente - recto dpl/boleto;malharia e confeccoes irmaos romano ltda - epp - 12808/5;;1.1.1.2.1;11002;banco do brasil c/c;;;;-2000.0;;1.1.1.2.1;11002;-1;2000.00
paramalhas matriz;04/07/2023;202307;1489;1;2;12808;;70;cliente - recto dpl/boleto;malharia e confeccoes irmaos romano ltda - epp - 12808/5;;;;;1.1.2.1.20031;20031;malharia e confeccoes irmaos romano ltda - epp;;2000.0;1.1.2.1.20031;20031;1;2000.00
paramalhas matriz;04/07/2023;202307;1158;1;1;607;;70;cliente - recto dpl/boleto;malharia lazzari ltda - epp - 607/3;;1.1.1.2.1;11002;banco do brasil c/c;;;;-937.6;;1.1.1.2.1;11002;-1;937.60
paramalhas matriz;04/07/2023;202307;1158;1;2;607;;70;cliente - recto dpl/boleto;malharia lazzari ltda - epp - 607/3;;;;;1.1.2.1.15351;15015;malharia lazzari;;937.6;1.1.2.1.15351;15015;1;937.60
paramalhas matriz;04/07/2023;202307;1695;1;1;13076;;70;cliente - recto dpl/boleto;modawis confeccoes ltda - me - 13076/2;;1.1.1.2.1;11002;banco do brasil c/c;;;;-923.25;;1.1.1.2.1;11002;-1;923.25
paramalhas matriz;04/07/2023;202307;1695;1;2;13076;;70;cliente - recto dpl/boleto;modawis confeccoes ltda - me - 13076/2;;;;;1.1.2.1.15830;15232;modawis confeccoes ltda me;;923.25;1.1.2.1.15830;15232;1;923.25
paramalhas matriz;04/07/2023;202307;1696;1;1;13080;;70;cliente - recto dpl/boleto;malharia anselmi ltda - 13080/2;;1.1.1.2.1;11002;banco do brasil c/c;;;;-19528.41;;1.1.1.2.1;11002;-1;19528.41
paramalhas matriz;04/07/2023;202307;1696;1;2;13080;;70;cliente - recto dpl/boleto;malharia anselmi ltda - 13080/2;;;;;1.1.2.1.15456;15841;malharia anselmi;;19528.41;1.1.2.1.15456;15841;1;19528.41
paramalhas matriz;04/07/2023;202307;1697;1;1;615;;70;cliente - recto dpl/boleto;malhas dalane ltda - epp - 615/1;;1.1.1.2.1;11002;banco do brasil c/c;;;;-250.0;;1.1.1.2.1;11002;-1;250.00
paramalhas matriz;04/07/2023;202307;1697;1;2;615;;70;cliente - recto dpl/boleto;malhas dalane ltda - epp - 615/1;;;;;1.1.2.1.15366;15469;malhas dalane ltda;;250.0;1.1.2.1.15366;15469;1;250.00
paramalhas matriz;04/07/2023;202307;1872;1;1;13160;;70;cliente - recto dpl/boleto;stocher malhas ltda - epp - 13160/1;;1.1.1.2.1;11002;banco do brasil c/c;;;;-390.0;;1.1.1.2.1;11002;-1;390.00
paramalhas matriz;04/07/2023;202307;1872;1;2;13160;;70;cliente - recto dpl/boleto;stocher malhas ltda - epp - 13160/1;;;;;1.1.2.1.15311;15109;stocher malhas ltda;;390.0;1.1.2.1.15311;15109;1;390.00
paramalhas matriz;04/07/2023;202307;1873;1;1;13169;;70;cliente - recto dpl/boleto;malhas gida industria e comercio ltda - 13169/1;;1.1.1.2.1;11002;banco do brasil c/c;;;;-360.0;;1.1.1.2.1;11002;-1;360.00
paramalhas matriz;04/07/2023;202307;1873;1;2;13169;;70;cliente - recto dpl/boleto;malhas gida industria e comercio ltda - 13169/1;;;;;1.1.2.1.15094;15522;malhas gida industria e comercio ltda;;360.0;1.1.2.1.15094;15522;1;360.00
paramalhas matriz;04/07/2023;202307;179;1;1;13175;;70;cliente - recto dpl/boleto;vulcabras - ce calcados e artigos esportivos s/a - 13175/1;;1.1.1.2.1;11002;banco do brasil c/c;;;;-2648.0;;1.1.1.2.1;11002;-1;2648.00
paramalhas matriz;04/07/2023;202307;179;1;2;13175;;70;cliente - recto dpl/boleto;vulcabras - ce calcados e artigos esportivos s/a - 13175/1;;;;;1.1.2.1.20462;20462;vulcabras - ce calcados e artigos esportivos s/a;;2648.0;1.1.2.1.20462;20462;1;2648.00
paramalhas matriz;04/07/2023;202307;180;1;1;72023;;160;taxas bancarias;banco do brasil - 72023/1;;4.3.1.1.2;14701;despesas bancarias;;;;-28.1;;4.3.1.1.2;14701;-1;28.10
paramalhas matriz;04/07/2023;202307;180;1;2;72023;;160;taxas bancarias;banco do brasil - 72023/1;;;;;1.1.1.2.1;11002;banco do brasil c/c;;28.1;1.1.1.2.1;11002;1;28.10
paramalhas matriz;04/07/2023;202307;;31917;1;;;330;vlr transferencia entre contas;aplicação financeira banco do brasil;;1.1.1.4.3;11007;banco do brasil aplicação cdb;;;;-26231.16;;1.1.1.4.3;11007;-1;26231.16
paramalhas matriz;04/07/2023;202307;;31918;1;;;330;vlr transferencia entre contas;aplicação financeira banco do brasil;;;;;1.1.1.2.1;11002;banco do brasil c/c;;26231.16;1.1.1.2.1;11002;1;26231.16
paramalhas matriz;04/07/2023;202307;370;1;1;74;;60;fornecedor - pgto dpl;poa transportes ltda - 74/0;;2.1.1.1.25838;25838;poa transportes ltda;;;;-272.0;;2.1.1.1.25838;25838;-1;272.00
